commit,testscript,usingtime,usingbytes,usinggc,usingallocs,drawtime,drawbytes,drawgc,drawallocs
a5394977,scale_color_continuous_colormap.jl,8.996497136,839495438,0.363953297,14057890,33.227434867,4231198362,2.093815417,79387179
a5394977,scale_color_log.jl,8.991680712,839477918,0.362251463,14057891,33.976004564,4367040925,2.12554877,81874552
a5394977,scale_color_log2.jl,8.7511195,839476750,0.351639897,14057890,33.695668235,4366368717,2.119148499,81871956
a5394977,scale_color_log10.jl,8.598935702,839483150,0.344778189,14057890,34.468217716,4366361885,2.141539655,81871860
a5394977,scale_color_sqrt.jl,8.831763165,839476750,0.357959732,14057890,34.527399398,4365850965,2.195287689,81868657
a5394977,shape_hvline.jl,9.520465818,839475582,0.376661932,14057889,11.403523658,1521607033,0.718652547,28645073
a5394977,single_boxplot.jl,8.851483151,839477758,0.351357255,14057889,34.573123696,4546135543,2.168922019,85506290
a5394977,single_datetime.jl,8.63413625,839494430,0.350987995,14057891,32.048397451,4193679120,1.990445837,78826520
a5394977,single_violin.jl,8.526543393,839475582,0.346976468,14057889,33.997170188,4456214118,2.12738842,83643242
a5394977,smooth_lm.jl,8.588810339,839482142,0.346570989,14057891,39.475531121,5280058581,2.624293968,98934778
a5394977,spy.jl,8.643623454,839477758,0.351537103,14057889,33.260237683,4233930875,2.079256556,79452279
a5394977,stacked_continuous_histogram.jl,8.85221768,839475582,0.352177593,14057889,38.524564312,4776689539,2.681144054,89629042
a5394977,stacked_discrete_histogram.jl,8.611416822,839492094,0.346805647,14057889,38.488482528,4774482179,2.76757547,89634744
a5394977,stacked_discrete_histogram_horizontal.jl,8.565939752,839476750,0.34750475,14057890,38.115329294,4782643665,2.747005616,89739400
a5394977,stat_qq.jl,8.845131744,839476750,0.362096606,14057890,9.573767985,1335807499,0.641222621,24975391
a5394977,stat_binmean.jl,8.598757978,839475582,0.347918615,14057889,12.119870585,1540248831,0.772941593,28922046
a5394977,stat_dodge.jl,8.646029615,839475582,0.35056765,14057889,12.87559746,1629121655,0.777675787,30619539
a5394977,static_label_layout.jl,8.472961956,839493262,0.341093886,14057890,9.65637469,1316882351,0.641829343,24869934
a5394977,stat_smooth.jl,8.621348362,839477758,0.345827879,14057889,47.988479116,5915305073,3.18077778,110507760
a5394977,step.jl,8.619970321,839487374,0.352144754,14057890,39.35987071,4785497095,2.826543061,89564778
a5394977,subplot_categorical_bar.jl,9.766485746,839492094,0.365308025,14057889,34.287790272,4326212249,2.130932636,81495357
a5394977,subplot_grid.jl,8.760427729,839477758,0.346885963,14057889,37.203393106,4577775675,2.723766728,86172125
a5394977,subplot_grid_free_axis.jl,8.605732408,839475582,0.337993093,14057889,37.435174761,4639472116,2.67616545,87320243
a5394977,subplot_grid_free_y_1.jl,8.992870044,839476750,0.365022811,14057890,35.040079436,4364416412,2.525102813,81532780
a5394977,subplot_grid_smooth.jl,8.81773633,839476750,0.355061272,14057890,40.39275201,5341585818,2.675442882,100359065
a5394977,subplot_grid_histogram.jl,9.084893827,839481982,0.358126172,14057889,33.739482783,4270688513,2.480634328,80543236
a5394977,subplot_grid_free_y_2.jl,8.81767391,839495438,0.354465222,14057890,40.608342559,5030080193,2.723126135,94602805
a5394977,subplot_layer_data.jl,8.6551211,839477758,0.356364272,14057889,33.884684391,4358616059,2.130265687,82109282
a5394977,subplot_scales.jl,8.602285974,839495438,0.358652541,14057890,39.211075758,4973364314,2.408618843,93434619
a5394977,subplot_layers.jl,8.635863847,839477758,0.34670915,14057889,42.814549974,5505469450,2.904855219,103394072
a5394977,Theme_plot_padding.jl,8.770834329,839496318,0.366703579,14057889,10.401016552,1365702075,0.653936708,25759145
a5394977,timeseries_colorful.jl,8.794136348,839477758,0.350976775,14057889,38.396360139,4684830072,2.679926682,87734680
a5394977,timeseries_day.jl,8.587175115,839475582,0.350808735,14057889,33.449522527,4231807991,2.204644738,79329249
a5394977,timeseries_month.jl,8.919969205,839496318,0.362153603,14057889,33.669533903,4232053616,2.480243818,79302759
a5394977,timeseries_year_1.jl,8.807552796,839475582,0.352725517,14057889,33.142938322,4229085081,2.419585594,79252729
a5394977,timeseries_year_2.jl,9.124059017,839475582,0.377813093,14057889,33.102333697,4224173572,2.425685649,79140934
a5394977,title.jl,8.503687291,839494270,0.34508799,14057889,9.778330671,1327264636,0.616924815,25074282
a5394977,timeseries_year_3.jl,8.748634125,839478926,0.36051085,14057890,33.41452173,4232779413,2.428371283,79375263
a5394977,unitful_basic.jl,8.522880859,839476750,0.344545717,14057890,16.81375881,1979068311,0.969057206,37102903
a5394977,unitful_color.jl,8.810553354,839479806,0.356390344,14057889,12.568062613,1570332372,0.816596095,29526525
a5394977,unitful_geoms.jl,8.593457537,839492094,0.352232261,14057889,13.685692112,1689647502,0.751159631,31759251
a5394977,vector.jl,8.53416912,839498494,0.3437304,14057889,10.078652889,1311832893,0.649117883,24715646
a5394977,violin.jl,8.486697083,839476750,0.349775839,14057890,41.372124646,5149207801,3.139291941,96467235
a5394977,vstack.jl,8.929768497,839481102,0.350869664,14057890,9.753023979,1323484507,0.589019978,24953585
a5394977,vstack_empty_args.jl,8.575837874,839480094,0.345664878,14057891,9.242759129,1255373997,0.629464661,23745280
a5394977,vstack_empty_vector.jl,8.571166054,839477918,0.345914542,14057891,8.22939734,1255266127,0.569408565,23745817
a5394977,wide_form.jl,8.295924632,839492094,0.332660018,14057889,30.619147857,4641767738,2.382481774,86870493
c5a61361,array_aesthetics.jl,19.622842376,872649827,0.389220047,14661549,30.895822415,4132281354,2.012278404,77649300
c5a61361,aspect_ratio.jl,19.724972015,872648147,0.387589618,14661543,31.78917036,4231711095,2.015206434,79488921
c5a61361,array_of_arrays.jl,19.510131618,872649827,0.392182094,14661549,35.323403815,4603485207,2.13764688,86244813
c5a61361,auto_enumerate.jl,8.691962409,838978182,0.354880741,14049322,33.481442611,4437749594,2.066180437,83356261
c5a61361,beeswarm.jl,8.686444377,838987286,0.348528543,14049323,31.357144722,3996364977,2.260603436,75145806
c5a61361,boxplot.jl,8.37044006,838971782,0.339010555,14049322,35.960907102,4622332819,2.638847866,86842770
c5a61361,boxplot_no_aesy.jl,8.552046643,838984950,0.342760335,14049321,32.93129093,4312137129,2.413850918,80963063
c5a61361,color_bar.jl,8.377134301,838986118,0.340307008,14049322,12.271462115,1629950489,0.761835389,30616936
c5a61361,boxplot_nonstandard.jl,8.772652722,838987126,0.3556972,14049321,35.062349985,4506896946,2.57864689,84603443
c5a61361,colored_boxplot.jl,8.723645255,838987126,0.358390708,14049321,12.215657384,1546779038,0.84744143,29104141
c5a61361,colored_ribbon.jl,8.496560275,838984950,0.343149184,14049321,38.061036991,4775883717,2.70754586,89458432
c5a61361,colored_points.jl,8.723599837,838984950,0.353737057,14049321,35.638106899,4503429356,2.525653141,84315795
c5a61361,colored_smooth_lm.jl,8.563599229,838990470,0.344796526,14049322,42.613343559,5732829104,2.829884709,107251005
c5a61361,colorful_hist.jl,8.579183299,838988294,0.359642025,14049322,37.356102877,4731417063,2.617121136,89091523
c5a61361,colorful_density.jl,8.557728418,838971782,0.35312723,14049322,39.827099737,5101788803,2.760503742,95471940
c5a61361,continuous_color_scale_range.jl,8.695254438,838974838,0.357469395,14049321,32.989583812,4349719014,2.053124362,81575535
c5a61361,continuous_scale_range.jl,8.614351026,838988294,0.359702484,14049322,30.496235875,4072537280,2.017776753,76575401
c5a61361,contour_color_none.jl,8.486674422,838984950,0.343705493,14049321,31.501283754,4159027783,2.076992157,78091610
c5a61361,contour_dataframe.jl,8.418527602,838969606,0.343817552,14049322,39.215242426,5016110949,2.794655349,94469813
c5a61361,contour_function.jl,8.544369491,838986118,0.346385018,14049322,35.412809509,4638589346,2.166552233,87020050
c5a61361,contour_layers.jl,8.450224312,838988294,0.343973764,14049322,37.514284153,4901811162,2.305809355,92099170
c5a61361,contour_matrix.jl,8.566014646,838968438,0.34282743,14049321,35.016612225,4577159854,2.181163708,85824430
c5a61361,coord_limits.jl,8.572815387,838970614,0.338035076,14049321,9.455100935,1270523224,0.65474123,24027905
c5a61361,date_bar.jl,8.492464928,838970614,0.341646874,14049321,31.481313486,4207958647,2.002884416,79119180
c5a61361,custom_themes.jl,8.607228831,838987126,0.348764465,14049321,30.989421735,3950664991,2.244119232,74106324
c5a61361,density2d.jl,8.755340173,838989174,0.353492007,14049321,37.51106661,4982820758,2.365140176,93093877
c5a61361,density.jl,8.561914912,838991510,0.34701953,14049323,37.386573753,4772957410,2.552893179,89745324
c5a61361,density_dark.jl,8.503975937,838969606,0.346438045,14049322,0.241977234,49368188,0.014310863,1099201
c5a61361,discrete_bar.jl,8.616349306,838969606,0.350007555,14049322,31.944735005,4124253875,2.372307617,77555226
c5a61361,discrete_bar_horizontal.jl,8.383945385,838984950,0.343288909,14049321,32.024320943,4122309686,2.373629019,77541090
c5a61361,discrete_bar_horizontal_spacing.jl,8.498585345,838972662,0.348258086,14049321,32.244616301,4123147826,2.415446638,77561235
c5a61361,discrete_color_hue.jl,8.676150782,838974998,0.353314253,14049323,34.959814922,4544993682,2.125828116,85188310
c5a61361,discrete_color_manual.jl,8.535312139,838968438,0.350870358,14049321,36.562189401,4730866005,2.255339881,88731879
c5a61361,discrete_histogram.jl,8.56159353,838971782,0.348708229,14049322,9.261050576,1277908112,0.588011574,24189185
c5a61361,dodged_discrete_histogram.jl,8.579395401,838969606,0.350178898,14049322,37.599088636,4728249031,2.715931974,88772345
c5a61361,ellipse.jl,8.557634725,838968438,0.348614723,14049321,9.564356543,1280383463,0.600583549,24168631
c5a61361,dodged_discrete_histogram_horizontal.jl,8.377980349,838986118,0.335856474,14049322,37.770228339,4735072037,2.702510388,88876991
c5a61361,explicit_number_format.jl,8.558158916,838970774,0.347079543,14049323,30.480549682,4074702488,1.971688084,76606142
c5a61361,errorbar.jl,8.701690713,838984950,0.347971247,14049321,36.718678294,4775839766,2.234751508,89668707
c5a61361,explicit_subplot_titles.jl,8.457773864,839003638,0.343824584,14049321,32.916457115,4358122679,2.079139792,82042279
c5a61361,explicit_xy_ticks.jl,8.497256901,838970614,0.339965889,14049321,30.200414603,4061212276,1.934390914,76356571
c5a61361,function_explicit_colors.jl,8.461182933,838973830,0.34305691,14049322,36.829536233,4773584200,2.212928006,89472318
c5a61361,function_layers.jl,8.41304638,838988294,0.344098211,14049322,40.12511576,5041855746,2.91199126,94332799
c5a61361,function_plots.jl,8.65781738,838968438,0.346403841,14049321,37.545573211,4905338021,2.233989359,92006491
c5a61361,grid_line_style.jl,8.553795524,838984950,0.349451625,14049321,30.835567441,3996148933,2.267261429,74955828
c5a61361,gridstack.jl,8.551805996,838988294,0.346946623,14049322,9.634448625,1311476070,0.640534542,24771334
c5a61361,gridstack_empty_args.jl,8.523820727,838984950,0.342684287,14049321,9.050772175,1253653383,0.563894483,23709368
c5a61361,Guide_colorkey.jl,8.476219783,838968438,0.340424228,14049321,34.812336662,4568959033,2.138119348,85721517
c5a61361,grouped_ellipse.jl,8.540384896,838987126,0.345106478,14049321,10.256535193,1292453505,0.716196593,24265747
c5a61361,Guide_shapekey.jl,8.651628609,838972662,0.352756715,14049321,14.030493249,1812122536,0.846288181,34057055
c5a61361,hair.jl,8.779495382,838988294,0.35096841,14049322,9.716407916,1302941450,0.613041781,24622693
c5a61361,hexbin.jl,8.54188995,838987126,0.350188845,14049321,32.692611482,4213486830,2.019886687,79536607
c5a61361,hexbin_dark.jl,8.499298638,838968438,0.345075871,14049321,32.397004525,4191217438,2.02427841,79177705
c5a61361,histogram2d.jl,8.562213749,838970614,0.342260349,14049321,34.493484488,4298170887,2.581069576,80551874
c5a61361,histogram2d_discrete.jl,8.538470746,838972790,0.34587791,14049321,35.39619757,4481544352,2.544269964,84047900
c5a61361,histogram2d_explicit_bins.jl,8.3860054,838969606,0.336659407,14049322,33.959576412,4297100535,2.148082158,80543861
c5a61361,histogram_density.jl,8.508489842,838970614,0.339830299,14049321,37.482905826,4736647674,2.610488417,89241718
c5a61361,histogram_explicit_bins.jl,8.454316084,838972662,0.345936607,14049321,31.101193286,4009314613,2.324735297,75375873
c5a61361,histogram_errorbar.jl,8.650513075,838974838,0.347708759,14049321,32.943866431,4206636763,2.483812707,79030898
c5a61361,histogram_limits.jl,8.525514589,838986118,0.346037184,14049322,9.400586907,1286035933,0.52846846,24316338
c5a61361,hstack_empty_args.jl,8.603763628,838970614,0.348854834,14049321,9.179957009,1255329479,0.645529069,23746191
c5a61361,hstack.jl,8.652262784,838968438,0.350765124,14049321,10.178948612,1323313954,0.679554947,24956127
c5a61361,hstack_empty_vector.jl,8.550430701,838972662,0.345100238,14049321,9.068306593,1255363849,0.619538637,23746645
c5a61361,hvabline.jl,8.829449573,838972662,0.354618173,14049321,9.672574894,1322977608,0.651838753,24996002
c5a61361,hvabline_dates.jl,8.43844769,838969606,0.339225119,14049322,11.377920798,1497156050,0.693357493,28213407
c5a61361,issue82.jl,8.549598536,838970614,0.345125083,14049321,31.86608025,4161316893,2.320441858,78217682
c5a61361,hvabline_docs.jl,8.683160569,838968438,0.35180847,14049321,10.268936631,1358010270,0.638269411,25531583
c5a61361,issue98.jl,8.693588731,838973830,0.356851297,14049322,30.277977441,4040685114,1.918073214,76013642
c5a61361,issue106.jl,8.800325287,838972662,0.350974854,14049321,33.124207208,4200316707,2.311341971,78773796
c5a61361,issue177.jl,8.410453488,838976006,0.345636528,14049322,37.214886377,4788145183,2.175651872,89784036
c5a61361,issue509.jl,8.563833418,838969606,0.344867921,14049322,32.607606567,4288356397,1.936712101,80471913
c5a61361,issue846.jl,8.640507448,838986118,0.345498469,14049322,31.425483353,4024791746,2.240140895,75651330
c5a61361,issue723.jl,8.612068203,838968438,0.343996809,14049321,38.259354762,4687367051,2.697361953,87676199
c5a61361,issue860.jl,8.505939826,838986118,0.346751831,14049322,10.501693575,1374090468,0.654641852,25906815
c5a61361,issue871.jl,8.811234456,838987126,0.35210695,14049321,30.924970064,4058280454,1.982301195,76339671
c5a61361,issue882.jl,8.596204167,838989174,0.346672435,14049321,38.146812936,4894320841,2.333265386,91686360
c5a61361,issue961.jl,8.498177618,838968438,0.346466261,14049321,33.920500397,4289996452,2.114971159,80694849
c5a61361,issue975.jl,8.66356469,838968438,0.345586858,14049321,43.038779332,5618448794,2.911923461,105122444
c5a61361,issue986.jl,8.613505835,838986118,0.346958887,14049322,31.895561462,4219575081,2.058986824,79412499
c5a61361,issue996.jl,8.717449132,838984950,0.353895578,14049321,33.509976823,4332601885,2.106124382,81314001
c5a61361,issue997.jl,8.592531944,838968438,0.344039068,14049321,12.770887525,1640653847,0.766996771,30670358
c5a61361,issue1004.jl,8.58379382,838971782,0.350249358,14049322,34.284395806,4413490752,2.091820189,82832024
c5a61361,issue1005.jl,8.669605781,838971782,0.346244692,14049322,37.827923867,4722974268,2.697986808,88563345
c5a61361,issue1066.jl,8.813495933,838972662,0.344542936,14049321,33.516237236,4503536630,2.094236528,84677204
c5a61361,issue1125.jl,8.52597375,838970614,0.341907353,14049321,10.320560655,1360943287,0.731280424,25535093
c5a61361,keys_with_punctuation.jl,8.614673563,838969606,0.351818875,14049322,34.848241684,4558515719,2.155030722,85502431
c5a61361,jitter.jl,8.56521365,838971782,0.34306288,14049322,31.529409482,4078581405,2.323099955,76462853
c5a61361,lab_gradient.jl,8.475161609,838972662,0.341668898,14049321,10.061687955,1336917749,0.691318688,25255253
c5a61361,label_size.jl,8.602358128,838986118,0.350098295,14049322,11.397846608,1500715075,0.711220481,28255433
c5a61361,labels_corners.jl,8.43034723,838974838,0.34023718,14049321,11.414109629,1514971170,0.69340125,28524596
c5a61361,labels.jl,8.620191523,838968438,0.348689403,14049321,36.135835366,4735978459,2.810972833,99037629
c5a61361,layer_data.jl,8.48412314,838969606,0.343948061,14049322,31.761351676,4057480164,2.309769592,76195681
c5a61361,layer_guide.jl,8.837617437,838974838,0.354368848,14049321,31.363121294,4075252394,2.129304502,76593496
c5a61361,layer_leak.jl,8.674311871,838984950,0.347218777,14049321,37.841237603,4880105544,2.335012504,91530209
c5a61361,layer_order.jl,8.485965959,838984950,0.3435694,14049321,30.771080095,4072427511,2.044652798,76600129
c5a61361,layer_point_default.jl,8.564153267,838968438,0.350493416,14049321,30.532926772,4076201090,1.984311445,76640238
c5a61361,layer_themes.jl,8.462944419,838989462,0.347157724,14049323,30.521013716,4029268655,2.128824238,75760750
c5a61361,layered_subplots.jl,8.586864103,838972662,0.343545187,14049321,33.317575066,4371644987,2.132144386,82372834
c5a61361,levels.jl,8.669402799,838971782,0.347551982,14049322,31.743204982,4223622866,2.056990261,79288812
c5a61361,line_histogram.jl,8.439951669,838970614,0.341734899,14049321,38.02793676,4805307468,2.712188082,90115525
c5a61361,line_linestyle.jl,8.626594213,838970614,0.352544252,14049321,9.325086174,1283912851,0.523293443,24233233
c5a61361,log10_scale_range.jl,8.651018097,838969606,0.34788105,14049322,30.527204159,4075413244,2.023053566,76632457
c5a61361,matrix_lines.jl,8.540598559,838989462,0.346842181,14049323,33.699483178,4375182343,2.070635233,82028693
c5a61361,multi_geom_layer.jl,8.528924083,838984950,0.342557437,14049321,35.318705302,4666587242,2.229423577,87553928
c5a61361,multicolumn_colorkey.jl,8.618233167,838974838,0.344131523,14049321,36.799881335,4549795809,2.563410725,85095667
c5a61361,nan_skipping.jl,8.517542851,838989302,0.346604507,14049321,35.682163561,4655487200,2.238329607,87447005
c5a61361,negative_positive_stacked_bar.jl,8.482123085,838971782,0.341390501,14049322,12.037337012,1548397125,0.733644568,29162175
c5a61361,negative_stacked_bar.jl,8.780461648,838973830,0.357042159,14049322,10.214555561,1358394740,0.643490919,25624167
c5a61361,noticks.jl,8.622941835,838968438,0.347680516,14049321,26.981566003,3738647352,1.855812291,70367643
c5a61361,ordered_line.jl,8.464281422,838973830,0.342588295,14049322,31.164461631,4106827563,2.020643849,77153609
c5a61361,percent.jl,8.544538769,838987126,0.345880299,14049321,31.98446321,4155775179,2.008264025,78102383
c5a61361,point_color_categorical.jl,8.796813861,838969606,0.354977896,14049322,35.454329039,4559823598,2.19012019,85539886
c5a61361,point_color_explicit.jl,9.05176322,838970614,0.358865393,14049321,31.19341649,4031003485,2.0565532,75753205
c5a61361,point_color_numerical.jl,8.755730806,838971782,0.345260558,14049322,33.455914812,4351761203,2.097014641,81561369
c5a61361,point_color_shape_size.jl,8.738094872,838968438,0.355014847,14049321,34.683006855,4504513772,2.191874476,84463172
c5a61361,point_shape_categorical.jl,8.63712243,838984950,0.347202949,14049321,34.938764012,4557667176,2.130433491,85508297
c5a61361,point_shape_coord.jl,8.681629262,838987126,0.347359583,14049321,9.860274974,1345750607,0.632911708,25405042
c5a61361,point_shape_explicit.jl,8.563012756,838987126,0.350929449,14049321,34.720835475,4570131723,2.301982948,85694074
c5a61361,point_shape_numerical.jl,8.593580419,838988294,0.35315328,14049322,35.47073386,4613627715,2.156100942,86512380
c5a61361,point_size_categorical.jl,8.567936544,838987126,0.348116598,14049321,30.696079314,4120626627,1.984499986,77492095
c5a61361,point_size_explicit.jl,8.591943364,838968438,0.347680047,14049321,30.627116983,4090107710,1.997590911,76860175
c5a61361,point_size_numerical.jl,8.662105921,838968438,0.358350613,14049321,30.544395401,4077434019,1.954294432,76619244
c5a61361,polygon.jl,8.541511856,838968438,0.354155102,14049321,31.558304761,4188370414,2.032356651,78786190
c5a61361,points.jl,8.73410295,838972790,0.35167172,14049321,31.508181203,3998865738,2.284246731,74994497
c5a61361,raster.jl,8.489469332,838971782,0.341377591,14049322,34.717760178,4284211608,2.439239958,80318838
c5a61361,rectbin.jl,8.985282859,838972662,0.356019063,14049321,9.835456077,1321153799,0.621886119,24942370
c5a61361,ribbon.jl,8.621890605,838968438,0.359730476,14049321,34.069668928,4357891928,2.451149016,81771974
c5a61361,rug.jl,8.853785095,838986118,0.357714978,14049322,31.486832113,4201820415,1.972258224,78956413
c5a61361,scale_alpha_continuous.jl,8.68645297,838988294,0.349586426,14049322,9.949125664,1352345425,0.550222526,25521507
c5a61361,scale_color_asinh.jl,8.578264893,838986118,0.343214787,14049322,33.30212483,4356095842,2.089978407,81692140
c5a61361,scale_alpha_discrete.jl,8.623800286,838968438,0.349724359,14049321,13.576317073,1721092210,0.776695317,32346805
c5a61361,scale_color_continuous_colormap.jl,8.612168872,838971782,0.349858494,14049322,32.692395697,4217169156,2.094348191,79146843
c5a61361,scale_color_log.jl,8.942153887,838991350,0.362461542,14049321,33.346404017,4353362645,2.051858215,81632539
c5a61361,scale_color_log2.jl,8.582246834,838970614,0.346394462,14049321,33.440028274,4352741717,2.071853756,81629937
c5a61361,scale_color_log10.jl,8.53551993,838973830,0.345805383,14049322,33.220811326,4352734885,2.062900362,81629841
c5a61361,scale_color_sqrt.jl,8.674932268,838968438,0.353722269,14049321,33.075220975,4352244205,2.068674381,81626656
c5a61361,shape_hvline.jl,8.567224216,838992518,0.345285282,14049322,11.482467637,1521101415,0.720175489,28646358
c5a61361,single_boxplot.jl,8.566930643,838986118,0.342799648,14049322,33.716773551,4532107130,2.13751393,85260604
c5a61361,single_datetime.jl,8.684478505,838993398,0.355646143,14049321,31.343191461,4183212614,1.991280059,78630341
c5a61361,single_violin.jl,8.508503087,838969606,0.348713077,14049322,33.328714694,4443614030,2.073454844,83428149
c5a61361,smooth_lm.jl,8.547571147,838968438,0.346133488,14049321,38.705755907,5270477667,2.583457372,98734729
c5a61361,spy.jl,8.620036107,838971782,0.351078045,14049322,32.625964511,4220854173,2.152129193,79212462
c5a61361,stacked_continuous_histogram.jl,8.69102955,838968438,0.353652562,14049321,38.380876399,4764538008,2.746293569,89446965
c5a61361,stacked_discrete_histogram.jl,8.630116117,838969606,0.351323453,14049322,38.292628258,4764888728,2.762327288,89452788
c5a61361,stacked_discrete_histogram_horizontal.jl,8.527235791,838972662,0.348343574,14049321,38.115370957,4770074022,2.746324991,89557417
c5a61361,stat_qq.jl,8.562357739,838972662,0.354220631,14049321,9.642141239,1335795559,0.668343777,24978317
c5a61361,stat_binmean.jl,8.776843536,838968438,0.344607818,14049321,12.154750585,1539668703,0.751105528,28925632
c5a61361,stat_dodge.jl,8.6907703,838974998,0.359408125,14049323,13.265733198,1629203811,0.780850009,30622634
c5a61361,static_label_layout.jl,8.433434538,838969606,0.343947225,14049322,9.78561492,1316721693,0.648962942,24872900
c5a61361,stat_smooth.jl,8.536651143,838987126,0.349501067,14049321,46.951961453,5905110577,3.135312225,110293281
c5a61361,step.jl,8.750421731,838987126,0.360269701,14049321,38.094350046,4771287714,2.716173625,89315447
c5a61361,subplot_categorical_bar.jl,8.83744613,838989174,0.350582793,14049321,33.117493106,4313222288,2.088825567,81264951
c5a61361,subplot_grid.jl,8.705144499,838987126,0.34228719,14049321,36.881361198,4562763509,2.651615934,85870982
c5a61361,subplot_grid_free_axis.jl,8.483839609,838977014,0.335137854,14049321,37.177846907,4616811863,2.703067769,86940862
c5a61361,subplot_grid_free_y_1.jl,8.602685919,838987126,0.355985522,14049321,34.790142374,4346367746,2.566471491,81206044
c5a61361,subplot_grid_smooth.jl,8.672186835,838973830,0.357299157,14049322,39.994518784,5326956685,2.67587224,100090578
c5a61361,subplot_grid_histogram.jl,8.741829377,838968438,0.345651882,14049321,33.532172156,4253844412,2.479057088,80244387
c5a61361,subplot_grid_free_y_2.jl,8.616053665,838974966,0.347014095,14049321,40.513004606,5008444836,2.835499724,94239051
c5a61361,subplot_layer_data.jl,8.589507407,838972662,0.357403208,14049321,33.708328603,4341260948,2.20640485,81812601
c5a61361,subplot_scales.jl,8.633959617,838969606,0.356451084,14049322,38.94945815,4956345009,2.365970218,93153898
c5a61361,subplot_layers.jl,8.547730675,838984950,0.359968182,14049321,42.659808239,5490091591,2.99639487,103135168
c5a61361,Theme_plot_padding.jl,8.821809936,838972662,0.360592466,14049321,10.56723122,1366433251,0.673190666,25760450
c5a61361,timeseries_colorful.jl,8.861787349,838988294,0.352650594,14049322,37.770034233,4670410142,2.638825824,87485789
c5a61361,timeseries_day.jl,8.826925087,838974838,0.354868575,14049321,32.689161403,4217960027,2.153419935,79080614
c5a61361,timeseries_month.jl,9.219410084,838973830,0.364864235,14049322,32.946530701,4215948355,2.425014995,79054498
c5a61361,timeseries_year_1.jl,8.446576719,838970614,0.336163382,14049321,32.894551516,4212706108,2.417704314,79004437
c5a61361,timeseries_year_2.jl,8.660784096,838984950,0.354890138,14049321,33.159503752,4206672716,2.398803916,78895185
c5a61361,title.jl,8.506154639,838991350,0.339410768,14049321,9.765131829,1327726603,0.618963165,25075630
c5a61361,timeseries_year_3.jl,8.770784701,838968438,0.349749964,14049321,33.2075055,4219135688,2.437846936,79128415
c5a61361,unitful_basic.jl,8.491681628,838968438,0.348116345,14049321,16.828644083,1979571037,0.982529665,37104208
c5a61361,unitful_color.jl,8.829661946,838968438,0.355118324,14049321,12.652062317,1569858881,0.798589338,29529497
c5a61361,unitful_geoms.jl,8.566702608,838974998,0.347864977,14049323,13.793291504,1689447982,0.762475687,31760540
c5a61361,vector.jl,8.620547985,838972790,0.349868886,14049321,9.91766936,1312083499,0.621004793,24718159
c5a61361,violin.jl,8.526752256,838987126,0.347568972,14049321,40.989145178,5138161785,2.957771155,96252145
c5a61361,vstack_empty_args.jl,8.702641396,838968438,0.351371867,14049321,9.134988114,1256231245,0.64683492,23746610
c5a61361,vstack.jl,9.55312785,838989174,0.412043724,14049321,9.782251651,1323664504,0.661585546,24956510
c5a61361,vstack_empty_vector.jl,8.449605802,838968438,0.34292144,14049321,8.599033242,1255258767,0.589169329,23747154
c5a61361,wide_form.jl,7.624907865,838968438,0.322776867,14049321,30.322719508,4627960610,2.371191538,86622949
9df68de0,discrete_color_manual.jl,8.587512676,839758382,0.35897238,14057423,38.072534255,4936358692,2.289446036,92187366
9df68de0,issue723.jl,8.629396468,839737646,0.357612616,14057423,39.072289158,4896310049,2.829884049,91190876
9df68de0,stat_smooth.jl,8.564052406,839756206,0.362500597,14057423,47.441800803,6112486752,3.271256805,113786172
9df68de0,scale_color_continuous_colormap.jl,8.538152863,839734302,0.349048729,14057422,30.500228034,4423088838,1.909002784,82606127
9df68de0,discrete_color_hue.jl,8.60860359,839740862,0.355759643,14057424,32.420904424,4752369358,1.975205497,88651036
